Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
info-service-il.hol.es,0,0,/facebook-security,1,http,0,0,0,1,1,1,0,1,1,0,1
kingsupteded.com,0,0,/squarespace/squar/KE11Y/,0,http,0,0,0,1,1,1,0,1,1,0,1
blueappleassociates.com,0,0,/Images/index_files/change/0.html,0,http,0,0,2,1,1,1,0,1,1,0,1
Summerseason.tavapirts.lv,0,0,/dpp/index.html,0,http,0,2,0,1,0,1,0,1,1,0,2
sharkprojects.fruitfuldemo.com,0,0,/css/Yahoologin.htm,0,http,0,2,2,0,0,1,0,1,0,0,1
www.cavazosengineering.com,0,0,/cgi-bin./microsoft/,0,http,0,2,0,0,0,1,0,1,0,0,2
nnconsultoria.com.br,0,0,/Atendimento.Pessoa.Fisica9/atendimento_pessoa_fisica/criptografado/index1.php,0,http,0,1,1,1,0,1,0,1,0,0,1
acct-cover-0899812.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
tumbuang-fb.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
bank.barclays.co.uk.olb.auth.loginlink.action.loginlink.action.loginlink.action.loginlink.action.onandoffagain.com,0,0,/cloudit/,0,http,0,1,1,0,0,1,0,1,0,0,1
tehofilter.fi,0,0,/www.cartaobndes.gov.br/,0,http,0,1,0,0,0,0,0,1,0,0,1
nnconsultoria.com.br,0,0,/Atendimento.Pessoa.Fisica01/atendimento_pessoa_fisica/criptografado/index1.php,0,http,0,1,1,1,0,1,0,1,0,0,1
marcof.pro.br,0,0,/acesso.criptografado4/cliente.conectado1/pessoa.fisica.recadastrar/cadastrar.referencia/acesso.pendente.comunicacao/index.html,0,http,0,1,1,1,0,1,0,1,0,0,1
desearch.co.uk,0,0,/plugins/captcha/recaptcha/hmrc/revenue/,0,http,0,0,2,0,0,0,0,1,0,0,1
xn--https-servio-85-omb.jelastic.regruhosting.ru,0,0,/www.santander.com.br/br/Cadastramento/pessoa-fisica/santander-van-gogh/index1.php,1,http,0,1,1,0,0,1,1,1,0,0,2
www.lineyuy.cn,0,0,/,0,http,0,0,0,1,0,1,0,1,0,0,1
webmail-app-outlook-info.weebly.com,0,0,,1,http,0,0,0,0,0,0,0,1,0,0,1
indexdateprofile.890m.com,0,0,/match/info,0,http,0,0,0,0,0,0,0,1,1,0,0
zdcp.org,1,0,/ali/feedback/login.alibaba.com/login.jsp.html,0,http,0,1,1,1,0,1,0,1,1,0,1
www.bsgodenderleeuw.be,0,0,/ikoi.php,0,http,0,2,0,1,0,1,0,1,0,0,1
sol-manager.fr,0,0,/raiffeisien/ebanking/login.php,1,http,0,0,0,1,1,1,0,1,1,0,1
www.wifibkk.com,0,0,/wp-content/themes/js/nab/,0,https,0,0,0,0,0,1,0,1,1,0,1
notice-payment.invoiceappconfirmation.com,0,0,/Login.php,1,http,0,2,1,0,0,1,0,1,1,0,1
sitesumo.com,0,0,/outlook-app/main.html,0,http,0,0,0,0,0,0,0,1,0,0,2
www.r129motoring.com,0,0,/SLWerks.com/wp-includes/js/tinymce/themes/modern/default/,0,http,0,2,1,0,0,1,0,1,0,0,2
novavidasamambaia.com.br,0,0,/admin/ckeditor/plugins/link/linkedin.com/,0,http,0,2,2,1,0,1,0,1,1,0,1
academica.pt,0,0,/U/mail.htm,0,http,0,0,1,1,1,1,0,1,0,0,2
academica.pt,0,0,/U/mail.htm,0,http,0,0,1,1,1,1,0,1,0,0,2
www.bestsearch.info,0,0,/,0,http,0,0,0,1,0,1,0,1,1,0,1
innovateapp.ru,0,0,/inj/1au/03.php,0,http,0,0,0,1,0,1,0,1,1,0,1
ovtoc.com,0,0,/wp-content/themes/Astra/images/webapps/mpp/home/,0,http,0,0,1,2,0,2,0,1,0,0,1
www.ellepimmobiliare.it,0,0,/www.santandernet.com.br-br/pessoa-fisica/santander-van-gogh/aplicativos/index1.php,0,http,0,1,1,0,0,1,0,1,0,1,1
www.ellepimmobiliare.it,0,0,/www.santandernet.com.br-br/pessoa-fisica/santander-van-gogh/aplicativos/index1.php,0,http,0,1,1,0,0,1,0,1,0,1,1
env-9019617.jelastic.regruhosting.ru,0,0,/libraries/legacy/access/system.php,1,http,0,1,1,0,0,1,0,1,0,0,2
ambrosiabanquethall.com,0,0,/mtdocss/index.php,0,http,0,0,0,0,0,1,0,1,1,0,1
depatmens-recons002.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
secure-notification-pagesfb-inc.com,0,0,/,1,https,0,0,0,1,1,1,0,1,1,0,1
gispi.in,0,0,/serv/update.account.online/,0,http,0,2,0,1,0,1,0,1,0,0,1
saedds4343354.esy.es,0,0,/,0,http,0,0,0,1,1,1,0,1,1,0,1
acct-recover7895345546.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
www.ssmh.cz,0,0,/puvodni/alaba/aligranny.php,0,http,0,2,0,1,0,1,0,1,0,0,2
freshinktattoostudio.com.au,0,0,/wp-includes/opt.php,0,http,0,2,2,1,0,1,0,1,1,0,1
www.syscan-id.com,0,0,//tmp/install_4e01bd078ea7d/admin/views/Unibe.php,1,http,1,2,2,0,0,1,0,1,0,0,1
caixa.fgtsliberado2017.com,0,0,/consulta6347674/index.php,0,http,0,2,1,0,0,1,0,1,1,0,1
acct-recover7895345.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
checkpoint-erorr-fb005.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
checkpoint-info-fb9t.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
support1213112.hol.es,0,0,/log.php,0,http,0,2,0,1,1,1,0,1,1,0,1
support1213112.hol.es,0,0,/facebook-security,0,http,0,0,0,1,1,1,0,1,1,0,1
recovery-account-fb-chekpoin-8108.esy.es,0,0,/recovery/index.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.digitalworld.tv,0,0,/store/sessions/asd654ds8ds45/0242ce5905/login.php,0,http,0,2,1,2,0,2,0,1,0,0,1
info-support-il.hol.es,0,0,/log1.php,1,http,0,2,0,1,1,1,0,1,1,0,1
info-support-il.hol.es,0,0,/facebook,1,http,0,0,0,1,1,1,0,1,1,0,1
wish4job.com,0,0,/page/musapdf.html,0,http,0,0,0,2,0,2,0,1,0,0,1
c0.16mb.com,0,0,/k/,0,http,0,0,0,0,0,0,0,1,1,0,1
orgcontalex.com.br,0,0,/acesso.criptografado2/cliente.conectado1/pessoa.fisica.recadastrar/cadastrar.referencia/acesso.pendente.comunicacao/index.html,0,http,0,1,1,1,0,1,0,1,1,1,1
last-warning-fb1.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.digital-sms-online.com.br,0,0,/rb001/apk/dll/,1,https,0,2,0,1,0,1,0,1,1,0,1
emaillsantander.com,0,0,/mobile/app/manage.php,0,http,0,0,0,0,0,1,0,1,1,0,1
recover-fb01.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
olenelife.com,0,0,/sessions/paypal/,0,http,0,0,1,0,0,0,0,1,0,0,2
cover-acct56467.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
safecheck-acct5151.esy.es,0,0,/help/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
suspicous-payments-helping.com,0,0,/webapps/a6d92/websrc,1,https,0,0,2,1,1,1,0,1,1,0,1
petektemizleme.biz.tr,0,0,/index.php,0,http,0,2,0,1,1,1,0,1,0,0,1
pages-5566.hol.es,0,0,/log1.php,1,http,0,2,0,1,1,1,0,1,1,0,1
pages-5566.hol.es,0,0,/facebook-security,1,http,0,0,0,1,1,1,0,1,1,0,1
secure-notification-fbpages-inc.com,0,0,/,1,https,0,0,0,1,1,1,0,1,1,0,1
goterbox33.esy.es,0,0,/recovery-chekpoint-login.html,0,http,0,2,2,1,1,1,0,1,1,0,1
httpssecure.belhalfs.beget.tech,0,0,/auth/auth/issues/,0,http,0,2,2,0,0,0,1,1,1,0,0
www.floraprive.com,0,0,/zhi/Unibe.html,0,http,0,2,0,2,0,2,0,1,0,0,1
blancogris.com,0,0,/Unibe.php,0,http,0,0,0,2,0,1,0,1,0,0,2
lacasadelcarpintec.com,0,0,/smp/yahoop.html,0,http,0,0,0,0,0,1,0,1,0,0,1
www.cr-mufg-jp.win,0,0,/service/visitors/asps/sinkitou,1,http,0,0,2,1,0,1,0,1,1,0,1
www.reo15.moe.go.th,0,0,/reo15/components/Signin.php,0,http,0,1,2,1,0,1,0,1,0,0,0
onlinedecu.cba.pl,0,0,/yahoo.php,0,http,0,2,0,0,0,1,0,1,0,0,0
bakekapw2.com,0,0,/FOC.php,0,http,0,0,0,1,1,1,0,1,1,0,1
www.missalli.nl,0,0,/images/banners/english-0/en/en/doss/,0,https,0,0,2,1,0,1,0,1,0,0,1
fgts-caixa.cf,0,0,/principal.php,1,http,0,0,0,1,0,1,0,1,1,0,1
excelsolarenergy.com,0,0,/cgi/sign2/,0,https,0,0,0,0,0,1,0,1,0,0,1
rattikagmr.in,0,0,/cjf/neeew/new%20outlook/,0,https,0,0,0,1,0,1,0,1,0,0,1
fractus.com,0,0,/atendimento.santander.pessoa.fisica11/atendimento_pessoa_fisica/atualizar/index1.php,0,http,0,1,1,0,0,0,0,1,0,0,2
getthelps-recoveri-disables.esy.es,0,0,/confirmations/index.html,1,http,0,2,2,1,1,1,0,1,1,0,1
newsvanguard.in,0,0,/secure/BOA/home/confirm.php,0,https,0,0,0,1,0,1,0,1,0,0,2
festainfantilbh.com.br,0,0,/central/images/casa_small.jpg,0,http,0,2,2,1,0,1,0,1,0,0,1
hormontant.se,0,0,/wp-includes/css/picuter/www.pnc/page/verification/online/1/index.html,0,http,0,2,1,0,0,1,0,1,0,0,1
Usaa.doc.bizburrows.com,0,0,,0,http,0,2,0,0,0,1,0,1,1,0,1
webdropbox.net,0,0,/GOG/yGnHFKdhsd.php,0,http,0,0,0,2,0,2,0,1,1,0,1
pages-5564.hol.es,0,0,/facebook-security,1,http,0,0,0,1,1,1,0,1,1,0,1
pages-5508.hol.es,0,0,/log1.php,1,http,0,2,0,1,1,1,0,1,1,0,1
pages-5508.hol.es,0,0,/facebook-confirmation,1,http,0,0,0,1,1,1,0,1,1,0,1
ip55.ip-144-217-29.net,0,0,/www.itau.com.br/CartaoMilhas/atendimento/chama.php,1,http,0,1,1,2,0,2,0,1,0,0,1
safety-check-893465.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
safety-check-938407.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
acct-recover67868.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
kalera-fb-scrty1.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
fppkdo.pspu.ru,0,0,/error/058f0b949d02568411f89bf8/ppgoindexpage.php,0,http,0,1,1,0,0,1,0,1,0,0,2
www.hotelcaucasia.com,0,0,/login.php,0,http,0,2,1,0,0,1,0,1,0,0,1
zovermedical.com.sa,0,0,/blessed/aptgd/,0,http,0,0,0,1,0,1,0,1,0,0,1
kancelaria24online.pl,0,0,/logs/,0,http,0,0,0,0,0,1,0,1,0,0,1
contact-support-fb.hol.es,0,0,/verify/index.php,1,http,0,2,0,1,1,1,0,1,1,0,1
secretsofthemind.net,0,0,/wp-includes/js/tinymce/plugins/paste/js/acc/d65fd/security/signin/,0,https,0,0,1,1,1,1,0,1,1,0,1
fb-securityloginfo707txtinc.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
polymer-pipe.com,0,0,/a,1,http,0,0,0,0,0,1,0,1,0,0,2
johnricerealtydadeville.com,0,0,/image/adobepdf/91d471cc9840f4d3471602ee7aec0623/,0,http,0,0,1,0,0,1,0,1,1,0,1
fb-safety-system2017.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
depatmens-recon2017.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
extratocontasinativas.com,0,0,/web/,0,http,0,0,0,0,0,1,0,1,1,0,1
marcof.pro.br,0,0,/acesso.criptografado/cliente.conectado/pessoa.fisica.recadastrar/cadastrar.referencia/acesso.pendente.comunicacao/index.html,0,http,0,1,1,1,0,1,0,1,0,0,1
sistemaconsultainativos.com,0,0,/web/inter/,0,http,0,0,0,0,0,1,0,1,1,0,1
fractus.com,0,0,/pessoa_fisica_maio05/atendimento_pessoa_fisica/atualizar/index1.php,0,http,0,0,1,0,0,0,0,1,0,0,2
bigrichpoems.com,0,0,/dr/filewords/,0,http,0,0,0,0,0,1,0,1,0,0,1
bigrichpoems.com,0,0,/doz/filewords/,0,http,0,0,0,0,0,1,0,1,0,0,1
importradee.com,0,0,/ju/abvto/,0,http,0,0,0,0,0,1,0,1,0,0,1
asdgxfhxhxchxcxcvhhvhhf.blogspot.com,0,0,/,0,http,0,0,0,1,1,1,0,1,0,1,1
fdhdfhdfhhfdfdhhdfhhfddfdf.blogspot.com,0,0,/,0,http,0,0,0,1,1,1,0,1,0,1,1
adadaadjaldkadlhadlsajlshsaah.blogspot.com,0,0,/,0,http,0,0,0,1,1,1,0,1,0,1,1
system-internos24hs.com,0,0,/internas/,1,http,0,0,0,1,1,1,0,1,1,0,1
re-sourceerror.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
miprofe.cl,0,0,/wp-admin/network/rdr/5/,0,http,0,0,0,0,0,1,0,1,0,0,1
vbly.us,0,0,/2qtk,0,http,0,0,0,0,0,1,0,1,0,0,2
sicoob-conta.com,0,0,/clientes/,1,http,0,0,0,0,0,1,0,1,1,0,1
seapost.com.ua,0,0,/img/Customerservicetill.htm,0,http,0,2,0,1,0,1,0,1,0,1,1
hjdjdk44d.net,0,0,/mainbuding/aol/,0,http,0,0,0,1,1,1,0,1,1,0,1
anywayrocks.org,0,0,/cas.html,0,http,0,0,0,1,0,1,0,1,1,0,1
whautopilots.com,0,0,/wp-content/uploads/CBT/chase/chase/card.php,0,http,0,0,2,0,0,1,0,1,0,0,2
er1cd13r.com,0,0,/css/update.html,0,http,0,0,0,1,1,1,0,1,1,0,1
www.edleigh.co.za,0,0,/wp-admin/css/colors/coffee/cas.html,0,http,0,1,2,1,0,1,0,1,0,0,1
www.zemo.org.ua,0,0,/wp-includes/js/images/start.php,0,http,0,1,2,1,0,1,0,1,0,0,1
shib.ncsu.edu.nllt.cf,0,0,/idp/profile/SAML2/POST/SSO%3bjsessionid=node016xk3r5433jv81iwht2ysid47t867465.node0%3fexecution=e1s1/,0,http,0,1,1,1,0,1,0,1,0,0,1
logs.en-action.com,0,0,/accounts-login-confirmphp/,1,http,0,0,0,1,1,1,0,1,1,0,1
aboutus.in,0,0,/admin/outlook/validate/WebAdmin/Outlook%20Web%20App.htm,0,http,0,0,2,1,0,1,0,1,0,0,1
m-amir.com,0,0,/egyteb/biz/,1,http,0,0,0,0,0,1,0,1,0,0,1
sjlearning.com.my,0,0,/assets/kcfinder/upload/no_user/files/xnowxoffnowxnowoffhd/Log/home/websc-login.php,0,http,0,2,1,1,1,1,0,1,0,0,2
wbmexed.com.ng,0,0,/Exchange/,0,http,0,0,0,1,1,1,0,1,1,0,1
phukien365.vn,0,0,/Postepay/,0,http,0,0,0,1,1,1,0,1,0,0,2
cart-si-titolari-20-17-efdgdf.dynamic-dns.net,0,0,/red1/,1,http,0,0,2,0,0,0,0,1,0,0,2
support109381.hol.es,0,0,/facebook-security,0,http,0,0,0,1,1,1,0,1,1,0,1
recovers-check-accounts.hol.es,0,0,/recovery/recovery-chekpoint-login.html,1,http,0,2,1,1,1,1,0,1,1,0,1
recover-fb-warning01.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
fb-recover-10.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
owahelpsno.16mb.com,0,0,/,0,http,0,0,0,0,0,0,0,1,1,0,1
webmailhelpdeskstaff.000webhostapp.com,0,0,/,0,http,0,0,0,0,0,0,0,1,0,0,0
purrfectphonesexjobs.com,0,0,/!!..HXLaZaGsnp..!!//index.php,0,http,1,1,2,0,0,1,0,1,0,0,1
eagleinfotech.edu.sg,0,0,/plugin/font-awesome/fonts/fontawesome-webfont.php,0,http,0,2,1,0,0,0,0,1,0,0,2
www.clickimagem.pt,0,0,/modules/mod_banners/docume.php,0,http,0,2,2,1,1,1,0,1,0,0,1
www.riclogauto.96.lt,0,0,/login.php,0,http,0,1,0,1,0,1,0,1,1,0,0
www.desertsportswear.com,0,0,/bankofamerica.com/,0,http,0,2,0,0,0,1,0,1,0,0,1
dooglinn.beget.tech,0,0,/pp1/web17asp/,0,http,0,0,0,0,0,0,0,1,0,0,0
lpmnuansa.undip.ac.id,0,0,/pro/1/index.htm,0,http,0,1,0,2,0,2,0,1,0,0,0
lpmnuansa.undip.ac.id,0,0,/pro/2/index.htm,0,http,0,1,0,2,0,2,0,1,0,0,0
m.facebook.com------------------login-secured.liraon.com,0,0,/sign_in.htm,1,http,0,1,2,0,0,1,0,1,0,0,1
j-wearfetish.com,0,0,/atendimento/caixa.gov.br/pages/inter/index.php,1,http,0,1,2,2,0,2,0,1,0,0,2
fgtscontasinativas.16mb.com,0,0,/index.php,0,http,0,2,0,0,0,0,0,1,1,0,1
portalfgts.com,0,0,/caixa.gov.br/pages/inter/index.php,0,http,0,1,2,1,1,1,0,1,1,0,1
103.236.137.117,0,1,/caixa.gov.br/pages/inter/,0,http,0,1,0,1,0,1,0,1,0,0,1
normansfinejewelry.com,0,0,/ASDE/QWAUTHW/asb.co.nz/index.htm,0,http,0,1,2,2,0,2,0,1,0,0,1
inhomecareidaho.com,0,0,/wp-includes/news/dropbaka/07b4089c45eabdd3349d4d8ba473301a/pindex.php,0,http,0,0,1,0,0,1,0,1,0,0,1
mainepta.org,0,0,/eme/gm/excel/excel/,0,http,0,0,0,0,0,0,0,1,0,0,1
caixa.suportedeconsultafgtsliberado.com,0,0,/consulta9104336/index.php,0,http,0,2,1,0,0,1,0,1,1,0,1
www.saiastrology.com,0,0,/sender/Leaves/filewords/index.php,0,http,0,2,2,0,0,1,0,1,0,0,1
notify-action-acct.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
fangtasiaphonesex.com,0,0,/Godsgrace/Dropfile/,0,http,0,0,0,0,0,1,0,1,0,1,1
latitudeinfra.com,0,0,/admin/uploade/01myfs/dada9b67bf59f6aadf1357adbdfc409a/,0,http,0,0,1,0,0,1,0,1,0,0,2
boxmail-fullupgrade.com,0,0,/secured/,1,https,0,0,0,2,0,2,0,1,1,0,1
www.michaelsmolski.com,0,0,/0w1/Owa/,0,http,0,0,0,0,0,1,0,1,0,0,1
miprofe.cl,0,0,/wp-admin/network/rdr/4/,0,http,0,0,0,0,0,1,0,1,0,0,1
kesenianjawa.undip.ac.id,0,0,/wp-content/plugins/ADOBE_YEAR_2017/index.htm,0,http,0,1,1,2,0,2,0,1,0,0,0
u.nu,0,0,/zfy,0,https,0,0,0,0,0,0,0,1,0,0,2
tinyurl.com,0,0,/lhzy2me,0,http,0,0,0,0,0,0,0,1,0,1,0
cover-acct789345.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
depatmens-recons001.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
carolyneslick.com,0,0,/sos/Chase_Online.html,0,http,0,0,0,1,1,1,0,1,1,0,1
protecfb-error.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
cover-acct76483.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
attxn.net,0,0,/m/cprodx.att.net/commonLogin/igate_edam/controller.html,0,http,0,1,2,0,0,1,0,1,1,0,1
bit.ly,0,0,/2pKUTZ0,0,http,0,0,0,1,0,1,0,1,0,1,0
assasasauysuysauysaysayasa.blogspot.com,0,0,/,0,http,0,0,0,1,1,1,0,1,0,1,1
miprofe.cl,0,0,/wp-admin/network/rdr/16/,0,http,0,0,0,0,0,1,0,1,0,0,1
click.waw.pl,0,0,/mas678ben,0,http,0,0,0,0,0,1,0,1,0,0,1
sac-uol-conteudo.byethost15.com,0,0,/www.sac.uol.com.br/pagamento2/,1,http,0,1,2,0,0,1,0,1,0,0,2
sac-uol-conteudo.byethost15.com,0,0,/www.sac.uol.com.br/pagamento2/index4.html,1,http,0,1,1,0,0,1,0,1,0,0,2
shastivelcotton.com,0,0,/images/trash/Indexxatt/Indexxatt.htm,0,https,0,0,2,0,0,1,0,1,0,0,1
ring-my-bell.com,0,0,/secure/nn/nn/,1,http,0,0,0,0,0,0,0,1,0,0,1
cname.hub-web.com,0,0,/proccesing-fbaccountss/login.php,1,http,0,2,2,1,1,1,0,1,1,0,1
h2hventures.co,0,0,/styles/,0,http,0,0,0,0,0,1,0,1,0,0,1
acessoseguroatodos.com,0,0,/melhorandoonline/Urgente/SantanderSelect/index1.php,0,http,0,0,1,0,0,1,0,1,1,0,1
caixa.suportedeconsultafgtsliberado.com,0,0,/,0,http,0,0,0,0,0,1,0,1,1,0,1
ournepal.com,0,0,/images/band_of_kathmandu/scarred/fomula1/ssControlPanel.htm,0,http,0,0,1,0,0,1,0,1,0,0,1
harigoindia.com,0,0,/old-site/xx/ya/Yahoo.htm,0,http,0,0,0,0,0,1,0,1,0,0,1
segurana.my-free.website,0,0,/,1,http,0,0,0,1,1,1,1,1,1,0,2
secure.saginawheadstart.org,0,0,/myaccount/,0,https,0,0,0,0,0,1,0,1,1,0,1
04daa73b.ngrok.io,0,0,/secured42/23e08230a93871fa650553ccdf54ecf7/signin/,0,http,0,1,1,1,0,1,0,1,0,0,1
kiwi-pools.com,0,0,/dir8/confirm_identity.php,1,http,0,0,1,0,0,1,0,1,1,0,1
pages-5507.hol.es,0,0,/facebook-security,1,http,0,0,0,1,1,1,0,1,1,0,1
www.mir-holoda.by,0,0,/price.files/match.html,1,http,0,1,0,1,0,1,0,1,0,0,2
support-fb-page.hol.es,0,0,/logins.php,1,http,0,2,0,1,1,1,0,1,1,0,1
paranavida.com.br,0,0,/fontz/logss/filewords/,0,http,0,0,0,1,0,1,0,1,0,0,1
phpmatrimonialscript.in,0,0,/wp-includes/SimplePie/css/BOA/qes.php,0,http,0,0,2,1,0,1,0,1,0,0,2
rccgpavilion.org,0,0,/components/com_acymailing/controllers/js/fr/frebox158418/e1acec14bad70e2d1a80566e6c3108c4/,0,http,0,0,1,0,0,0,0,1,0,0,2
doutorconsorcio.com.br,0,0,/folder3/Arch/Arch/Archive/,0,http,0,0,2,1,0,1,0,1,0,0,1
vuongquocsen.com,0,0,/index.html.php,0,http,0,2,1,0,0,1,0,1,1,0,1
www.sping-doo.si,0,0,/Site_Seguro/www/Santander.com/br/Cliente=ID=/,1,http,0,2,2,1,0,1,0,1,0,0,2
safety-check-278836.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
qzsclothing.com,0,0,/mailbox/Yah/T/Y1.html,0,http,0,0,0,1,1,1,0,1,1,0,1
recover-acct88000.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
last-warning-fb113.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
lexavierpartners.com,0,0,/lex/info/,0,http,0,0,0,0,0,1,0,1,0,0,1
mobile-free.kofoed-fr.com,0,0,/Compte/93843687342927348376/8325682376834768237648/92029/d6b56/moncompte/,1,http,0,0,1,1,1,1,0,1,1,0,1
primelog.amzweb.com.br,1,0,/image/flags/sss/alibaba/index.php,0,http,0,1,1,1,0,1,0,1,1,0,1
phpmatrimonialscript.in,0,0,/wp-includes/SimplePie/css/BOA/card.php,0,http,0,0,2,1,0,1,0,1,0,0,2
atualizar-cadastro.com,0,0,/-bb/,1,https,0,0,0,0,0,1,0,1,0,0,1
mobile-free.kofoed-fr.com,0,0,/Compte/93843687342927348376/8325682376834768237648/95993/65569/moncompte/,1,http,0,0,1,1,1,1,0,1,1,0,1
dentalimplantformula.com,0,0,/nichepatients.com/,0,http,0,0,0,2,0,1,0,1,0,0,1
mobile-free.kofoed-fr.com,0,0,/Compte/93843687342927348376/8325682376834768237648/92029/da9cc/moncompte/,1,http,0,0,1,1,1,1,0,1,1,0,1
fgtsconsultainativos.com,0,0,/inter/web/,0,http,0,0,0,0,1,1,0,1,1,0,1
saldofgtsgov.com,0,0,/caixa.gov.br/pages/inter/index.php,0,http,0,1,2,0,0,1,0,1,1,0,1
promocaorecar.ga,0,0,/zn/info.php,0,http,0,0,0,1,0,1,0,1,1,0,1
mobilier-lemnmasiv.ro,0,0,/wp-content/plugins/giga-slider/lang/alibaba.com/Login.htm,1,http,0,2,1,1,0,1,0,1,0,0,1
igforweddingpros.com,0,0,/hhhhhhh/driveup/63f2b3c183ef56ec7a14e79141d6df0c/login.php,0,http,0,0,1,1,1,1,0,1,1,0,1
www.fahwonmai.tv,0,0,/sites/all/databases/index.php,0,http,0,2,0,2,0,0,0,1,0,0,2
owaispsecuredesk2017.myfreesites.net,0,0,/,0,http,0,0,0,0,0,0,0,1,0,0,2
forfindquality.com,0,0,/Core/Foundation/Exception/li.php,0,http,0,0,2,0,0,1,0,1,0,0,1
loadingspeacceasy.atwebpages.com,0,0,/update-payment.php,0,http,0,2,2,2,0,2,0,1,0,0,1
virgilecatherine.fr,0,0,/oral/css/login.php,0,http,0,0,0,1,0,1,0,1,0,0,1
www.supporto-informatici.info,0,0,/cartasi_1.php,1,http,0,2,0,1,0,1,0,1,1,0,1
www.antiquehostel.ro,0,0,/logs/sxxs/0e92aeba37fa2bcc59a7999f36df2f6d/verification/verification.php,0,http,0,2,1,1,0,1,0,1,0,0,1
www.desertsportswear.com,0,0,/bankofamerica.com/f2ad24ed2c72565d5df52a7bfa652351/,0,http,0,2,1,0,0,1,0,1,0,0,1
www.pursorder.esy.es,0,0,/purchase/req.php,0,http,0,1,0,1,1,1,0,1,1,0,1
supporto-informatici.info,0,0,/cartasi_2.php,1,http,0,0,0,1,0,1,0,1,1,0,1
www.mir-holoda.by,0,0,/price.files/adobeCom/inc/index.php,1,http,0,1,2,1,0,1,0,1,0,0,2
newsvanguard.in,0,0,/secure/BOA/home/info.php,0,http,0,0,1,1,0,1,0,1,0,0,2
newsvanguard.in,0,0,/secure/BOA/home/confirm.php,0,http,0,0,1,1,0,1,0,1,0,0,2
newsvanguard.in,0,0,/secure/BOA/home/info.php,0,http,0,0,1,1,0,1,0,1,0,0,2
newsvanguard.in,0,0,/secure/BOA/home/confirm.php,0,https,0,0,1,1,0,1,0,1,0,0,2
saferpdf.000webhostapp.com,0,0,/adobe.html,0,http,0,2,0,0,0,0,0,1,0,0,0
guard.trustlawsuits.com,0,0,/fresh.php,0,http,0,2,0,0,0,1,0,1,1,0,1
supremehosting.co.nz,0,0,/client/ioncube/Update/paypal/login.php,0,https,0,2,1,1,0,1,0,1,0,0,1
backup.din-14675.de,0,0,/tmp/s.png/,1,http,0,2,2,1,0,1,0,1,0,0,2
sandiegovendingmachine.com,0,0,/wp-admin/cs/domain/Login.php,0,http,0,0,2,2,0,2,0,1,0,0,1
